ANO;MÊS;UNIDADE DA FEDERAÇÃO;REFINARIA;PRODUTO;PRODUÇÃO
2011;AGO;SÃO PAULO;REPLAN;GAS COMBUSTIVEL;50101,649
2011;SET;SÃO PAULO;REPLAN;GAS COMBUSTIVEL;49352,961
2011;OUT;SÃO PAULO;REPLAN;GAS COMBUSTIVEL;50187,535
2011;NOV;SÃO PAULO;REPLAN;GAS COMBUSTIVEL;48962,913
2011;DEZ;SÃO PAULO;REPLAN;GAS COMBUSTIVEL;53471,108
2011;JAN;PARANÁ;REPAR;GAS COMBUSTIVEL;19091,687
2011;FEV;PARANÁ;REPAR;GAS COMBUSTIVEL;17901,089
2011;MAR;PARANÁ;REPAR;GAS COMBUSTIVEL;16029,834
2011;ABR;PARANÁ;REPAR;GAS COMBUSTIVEL;11939,24033
2011;MAI;PARANÁ;REPAR;GAS COMBUSTIVEL;18386,64
2011;JUN;PARANÁ;REPAR;GAS COMBUSTIVEL;15702,807
2011;JUL;PARANÁ;REPAR;GAS COMBUSTIVEL;16903,382
2011;AGO;PARANÁ;REPAR;GAS COMBUSTIVEL;17119,552
2011;SET;PARANÁ;REPAR;GAS COMBUSTIVEL;16340,232
2011;OUT;PARANÁ;REPAR;GAS COMBUSTIVEL;17537,481
2011;NOV;PARANÁ;REPAR;GAS COMBUSTIVEL;16159,536
2011;DEZ;PARANÁ;REPAR;GAS COMBUSTIVEL;16720,469
2011;JAN;RIO GRANDE DO SUL;RIOGRANDENSE;GAS COMBUSTIVEL;0
2011;FEV;RIO GRANDE DO SUL;RIOGRANDENSE;GAS COMBUSTIVEL;0
2011;MAR;RIO GRANDE DO SUL;RIOGRANDENSE;GAS COMBUSTIVEL;0
2011;ABR;RIO GRANDE DO SUL;RIOGRANDENSE;GAS COMBUSTIVEL;0
2011;MAI;RIO GRANDE DO SUL;RIOGRANDENSE;GAS COMBUSTIVEL;0
2011;JUN;RIO GRANDE DO SUL;RIOGRANDENSE;GAS COMBUSTIVEL;0
2011;JUL;RIO GRANDE DO SUL;RIOGRANDENSE;GAS COMBUSTIVEL;0
2011;AGO;RIO GRANDE DO SUL;RIOGRANDENSE;GAS COMBUSTIVEL;0
2011;SET;RIO GRANDE DO SUL;RIOGRANDENSE;GAS COMBUSTIVEL;0
2011;OUT;RIO GRANDE DO SUL;RIOGRANDENSE;GAS COMBUSTIVEL;0
2011;NOV;RIO GRANDE DO SUL;RIOGRANDENSE;GAS COMBUSTIVEL;0
2011;DEZ;RIO GRANDE DO SUL;RIOGRANDENSE;GAS COMBUSTIVEL;0
2011;JAN;RIO GRANDE DO SUL;REFAP;GAS COMBUSTIVEL;20970,604
2011;FEV;RIO GRANDE DO SUL;REFAP;GAS COMBUSTIVEL;18467,993
2011;MAR;RIO GRANDE DO SUL;REFAP;GAS COMBUSTIVEL;14861,845
2011;ABR;RIO GRANDE DO SUL;REFAP;GAS COMBUSTIVEL;15841,049
2011;MAI;RIO GRANDE DO SUL;REFAP;GAS COMBUSTIVEL;18667,116
2011;JUN;RIO GRANDE DO SUL;REFAP;GAS COMBUSTIVEL;18902,189
2011;JUL;RIO GRANDE DO SUL;REFAP;GAS COMBUSTIVEL;16706,051
2011;AGO;RIO GRANDE DO SUL;REFAP;GAS COMBUSTIVEL;17235,142
2011;SET;RIO GRANDE DO SUL;REFAP;GAS COMBUSTIVEL;11439,101
2011;OUT;RIO GRANDE DO SUL;REFAP;GAS COMBUSTIVEL;18758,335
2011;NOV;RIO GRANDE DO SUL;REFAP;GAS COMBUSTIVEL;23407,175
2011;DEZ;RIO GRANDE DO SUL;REFAP;GAS COMBUSTIVEL;21385,247
2012;JAN;AMAZONAS;REMAN;GAS COMBUSTIVEL;268,088
2012;FEV;AMAZONAS;REMAN;GAS COMBUSTIVEL;281,853
2012;MAR;AMAZONAS;REMAN;GAS COMBUSTIVEL;305,45
2012;ABR;AMAZONAS;REMAN;GAS COMBUSTIVEL;372,308
2012;MAI;AMAZONAS;REMAN;GAS COMBUSTIVEL;334,946
2012;JUN;AMAZONAS;REMAN;GAS COMBUSTIVEL;245,147
2012;JUL;AMAZONAS;REMAN;GAS COMBUSTIVEL;43,261
2012;AGO;AMAZONAS;REMAN;GAS COMBUSTIVEL;115,363
2012;SET;AMAZONAS;REMAN;GAS COMBUSTIVEL;270,054
2012;OUT;AMAZONAS;REMAN;GAS COMBUSTIVEL;226,138
2012;NOV;AMAZONAS;REMAN;GAS COMBUSTIVEL;243,18
2012;DEZ;AMAZONAS;REMAN;GAS COMBUSTIVEL;283,819
2012;JAN;CEARÁ;LUBNOR;GAS COMBUSTIVEL;0
2012;FEV;CEARÁ;LUBNOR;GAS COMBUSTIVEL;0
2012;MAR;CEARÁ;LUBNOR;GAS COMBUSTIVEL;0
2012;ABR;CEARÁ;LUBNOR;GAS COMBUSTIVEL;0
2012;MAI;CEARÁ;LUBNOR;GAS COMBUSTIVEL;0
2012;JUN;CEARÁ;LUBNOR;GAS COMBUSTIVEL;0
2012;JUL;CEARÁ;LUBNOR;GAS COMBUSTIVEL;0
2012;AGO;CEARÁ;LUBNOR;GAS COMBUSTIVEL;0
2012;SET;CEARÁ;LUBNOR;GAS COMBUSTIVEL;0
2012;OUT;CEARÁ;LUBNOR;GAS COMBUSTIVEL;0
2012;NOV;CEARÁ;LUBNOR;GAS COMBUSTIVEL;0
2012;DEZ;CEARÁ;LUBNOR;GAS COMBUSTIVEL;0
2012;JAN;PERNAMBUCO;RNEST;GAS COMBUSTIVEL;0
2012;FEV;PERNAMBUCO;RNEST;GAS COMBUSTIVEL;0
2012;MAR;PERNAMBUCO;RNEST;GAS COMBUSTIVEL;0
2012;ABR;PERNAMBUCO;RNEST;GAS COMBUSTIVEL;0
2012;MAI;PERNAMBUCO;RNEST;GAS COMBUSTIVEL;0
2012;JUN;PERNAMBUCO;RNEST;GAS COMBUSTIVEL;0
2012;JUL;PERNAMBUCO;RNEST;GAS COMBUSTIVEL;0
2012;AGO;PERNAMBUCO;RNEST;GAS COMBUSTIVEL;0
2012;SET;PERNAMBUCO;RNEST;GAS COMBUSTIVEL;0
2012;OUT;PERNAMBUCO;RNEST;GAS COMBUSTIVEL;0
2012;NOV;PERNAMBUCO;RNEST;GAS COMBUSTIVEL;0
2012;DEZ;PERNAMBUCO;RNEST;GAS COMBUSTIVEL;0
2012;JAN;BAHIA;RLAM (ATUALMENTE MATARIPE);GAS COMBUSTIVEL;29726,885
2012;FEV;BAHIA;RLAM (ATUALMENTE MATARIPE);GAS COMBUSTIVEL;28807,953
2012;MAR;BAHIA;RLAM (ATUALMENTE MATARIPE);GAS COMBUSTIVEL;26474,372
2012;ABR;BAHIA;RLAM (ATUALMENTE MATARIPE);GAS COMBUSTIVEL;25171,197
2012;MAI;BAHIA;RLAM (ATUALMENTE MATARIPE);GAS COMBUSTIVEL;32271,371
2012;JUN;BAHIA;RLAM (ATUALMENTE MATARIPE);GAS COMBUSTIVEL;29018,122
2012;JUL;BAHIA;RLAM (ATUALMENTE MATARIPE);GAS COMBUSTIVEL;29765,964
2012;AGO;BAHIA;RLAM (ATUALMENTE MATARIPE);GAS COMBUSTIVEL;30574,473
2012;SET;BAHIA;RLAM (ATUALMENTE MATARIPE);GAS COMBUSTIVEL;20791,959
2012;OUT;BAHIA;RLAM (ATUALMENTE MATARIPE);GAS COMBUSTIVEL;23753,087
2012;NOV;BAHIA;RLAM (ATUALMENTE MATARIPE);GAS COMBUSTIVEL;24961,554
2012;DEZ;BAHIA;RLAM (ATUALMENTE MATARIPE);GAS COMBUSTIVEL;32151,064
2012;JAN;MINAS GERAIS;REGAP;GAS COMBUSTIVEL;18652,02
2012;FEV;MINAS GERAIS;REGAP;GAS COMBUSTIVEL;15802,497
2012;MAR;MINAS GERAIS;REGAP;GAS COMBUSTIVEL;18462,854
2012;ABR;MINAS GERAIS;REGAP;GAS COMBUSTIVEL;18155,595
2012;MAI;MINAS GERAIS;REGAP;GAS COMBUSTIVEL;17887,701
2012;JUN;MINAS GERAIS;REGAP;GAS COMBUSTIVEL;18659,674
2012;JUL;MINAS GERAIS;REGAP;GAS COMBUSTIVEL;18221,202
2012;AGO;MINAS GERAIS;REGAP;GAS COMBUSTIVEL;17476,565
2012;SET;MINAS GERAIS;REGAP;GAS COMBUSTIVEL;17788,197
2012;OUT;MINAS GERAIS;REGAP;GAS COMBUSTIVEL;19376,976
2012;NOV;MINAS GERAIS;REGAP;GAS COMBUSTIVEL;18890,392
2012;DEZ;MINAS GERAIS;REGAP;GAS COMBUSTIVEL;19320,116
2012;JAN;RIO DE JANEIRO;MANGUINHOS;GAS COMBUSTIVEL;0
2012;FEV;RIO DE JANEIRO;MANGUINHOS;GAS COMBUSTIVEL;0
2012;MAR;RIO DE JANEIRO;MANGUINHOS;GAS COMBUSTIVEL;0
2012;ABR;RIO DE JANEIRO;MANGUINHOS;GAS COMBUSTIVEL;0
2012;MAI;RIO DE JANEIRO;MANGUINHOS;GAS COMBUSTIVEL;0
2012;JUN;RIO DE JANEIRO;MANGUINHOS;GAS COMBUSTIVEL;0
2012;JUL;RIO DE JANEIRO;MANGUINHOS;GAS COMBUSTIVEL;0
2012;AGO;RIO DE JANEIRO;MANGUINHOS;GAS COMBUSTIVEL;0
2012;SET;RIO DE JANEIRO;MANGUINHOS;GAS COMBUSTIVEL;0
2012;OUT;RIO DE JANEIRO;MANGUINHOS;GAS COMBUSTIVEL;0
2012;NOV;RIO DE JANEIRO;MANGUINHOS;GAS COMBUSTIVEL;0
2012;DEZ;RIO DE JANEIRO;MANGUINHOS;GAS COMBUSTIVEL;0
2012;JAN;RIO DE JANEIRO;REDUC;GAS COMBUSTIVEL;25616,562
2012;FEV;RIO DE JANEIRO;REDUC;GAS COMBUSTIVEL;22848,569
2012;MAR;RIO DE JANEIRO;REDUC;GAS COMBUSTIVEL;22848,569
2012;ABR;RIO DE JANEIRO;REDUC;GAS COMBUSTIVEL;24931,77
2012;MAI;RIO DE JANEIRO;REDUC;GAS COMBUSTIVEL;37741,584
2012;JUN;RIO DE JANEIRO;REDUC;GAS COMBUSTIVEL;25624,534
2012;JUL;RIO DE JANEIRO;REDUC;GAS COMBUSTIVEL;35349,052
2012;AGO;RIO DE JANEIRO;REDUC;GAS COMBUSTIVEL;25483,375
2012;SET;RIO DE JANEIRO;REDUC;GAS COMBUSTIVEL;25483,375
2012;OUT;RIO DE JANEIRO;REDUC;GAS COMBUSTIVEL;44592,841
2012;NOV;RIO DE JANEIRO;REDUC;GAS COMBUSTIVEL;41754,623
2012;DEZ;RIO DE JANEIRO;REDUC;GAS COMBUSTIVEL;0
2012;JAN;SÃO PAULO;RPBC;GAS COMBUSTIVEL;60002,909
2012;FEV;SÃO PAULO;RPBC;GAS COMBUSTIVEL;54657,822
2012;MAR;SÃO PAULO;RPBC;GAS COMBUSTIVEL;60757,478
2012;ABR;SÃO PAULO;RPBC;GAS COMBUSTIVEL;35501,337
2012;MAI;SÃO PAULO;RPBC;GAS COMBUSTIVEL;31954,152
2012;JUN;SÃO PAULO;RPBC;GAS COMBUSTIVEL;39785,582
2012;JUL;SÃO PAULO;RPBC;GAS COMBUSTIVEL;40921,532
2012;AGO;SÃO PAULO;RPBC;GAS COMBUSTIVEL;22387,5
2012;SET;SÃO PAULO;RPBC;GAS COMBUSTIVEL;47812,212
2012;OUT;SÃO PAULO;RPBC;GAS COMBUSTIVEL;51037,218
2012;NOV;SÃO PAULO;RPBC;GAS COMBUSTIVEL;46572,401
2012;DEZ;SÃO PAULO;RPBC;GAS COMBUSTIVEL;53100,995
2012;JAN;SÃO PAULO;REVAP;GAS COMBUSTIVEL;46406,304
2012;FEV;SÃO PAULO;REVAP;GAS COMBUSTIVEL;47445,52
2012;MAR;SÃO PAULO;REVAP;GAS COMBUSTIVEL;53299,283
2012;ABR;SÃO PAULO;REVAP;GAS COMBUSTIVEL;54166,337
2012;MAI;SÃO PAULO;REVAP;GAS COMBUSTIVEL;58491,524
2012;JUN;SÃO PAULO;REVAP;GAS COMBUSTIVEL;57479,068
2012;JUL;SÃO PAULO;REVAP;GAS COMBUSTIVEL;48099,212
2012;AGO;SÃO PAULO;REVAP;GAS COMBUSTIVEL;51887,918
2012;SET;SÃO PAULO;REVAP;GAS COMBUSTIVEL;47625,124
2012;OUT;SÃO PAULO;REVAP;GAS COMBUSTIVEL;54110,327
2012;NOV;SÃO PAULO;REVAP;GAS COMBUSTIVEL;54000,903
2012;DEZ;SÃO PAULO;REVAP;GAS COMBUSTIVEL;20415,767
2012;JAN;SÃO PAULO;RECAP;GAS COMBUSTIVEL;13249,83333
2012;FEV;SÃO PAULO;RECAP;GAS COMBUSTIVEL;11221,26871
2012;MAR;SÃO PAULO;RECAP;GAS COMBUSTIVEL;12404,45857
2012;ABR;SÃO PAULO;RECAP;GAS COMBUSTIVEL;12495,40629
2012;MAI;SÃO PAULO;RECAP;GAS COMBUSTIVEL;13001,21386
2012;JUN;SÃO PAULO;RECAP;GAS COMBUSTIVEL;13570,35114
2012;JUL;SÃO PAULO;RECAP;GAS COMBUSTIVEL;14501,84157
2012;AGO;SÃO PAULO;RECAP;GAS COMBUSTIVEL;13798,04557
2012;SET;SÃO PAULO;RECAP;GAS COMBUSTIVEL;12884,896
2012;OUT;SÃO PAULO;RECAP;GAS COMBUSTIVEL;13820,09657
2012;NOV;SÃO PAULO;RECAP;GAS COMBUSTIVEL;13563,54014
2012;DEZ;SÃO PAULO;RECAP;GAS COMBUSTIVEL;13400,341
2012;JAN;SÃO PAULO;REPLAN;GAS COMBUSTIVEL;50633,422
2012;FEV;SÃO PAULO;REPLAN;GAS COMBUSTIVEL;50001,062
2012;MAR;SÃO PAULO;REPLAN;GAS COMBUSTIVEL;52046,675
2012;ABR;SÃO PAULO;REPLAN;GAS COMBUSTIVEL;50255,075
2012;MAI;SÃO PAULO;REPLAN;GAS COMBUSTIVEL;53273,502
2012;JUN;SÃO PAULO;REPLAN;GAS COMBUSTIVEL;54813,508
2012;JUL;SÃO PAULO;REPLAN;GAS COMBUSTIVEL;54382,785
2012;AGO;SÃO PAULO;REPLAN;GAS COMBUSTIVEL;54761,9
2012;SET;SÃO PAULO;REPLAN;GAS COMBUSTIVEL;54378,131
2012;OUT;SÃO PAULO;REPLAN;GAS COMBUSTIVEL;53712,541
2012;NOV;SÃO PAULO;REPLAN;GAS COMBUSTIVEL;52017,22
2012;DEZ;SÃO PAULO;REPLAN;GAS COMBUSTIVEL;52677,957
2012;JAN;PARANÁ;REPAR;GAS COMBUSTIVEL;16142,907
2012;FEV;PARANÁ;REPAR;GAS COMBUSTIVEL;18430,983
2012;MAR;PARANÁ;REPAR;GAS COMBUSTIVEL;20882,018
2012;ABR;PARANÁ;REPAR;GAS COMBUSTIVEL;21018,371
2012;MAI;PARANÁ;REPAR;GAS COMBUSTIVEL;22151,323
2012;JUN;PARANÁ;REPAR;GAS COMBUSTIVEL;19743,523
2012;JUL;PARANÁ;REPAR;GAS COMBUSTIVEL;20336,604
2012;AGO;PARANÁ;REPAR;GAS COMBUSTIVEL;20932,991
2012;SET;PARANÁ;REPAR;GAS COMBUSTIVEL;30871,287
2012;OUT;PARANÁ;REPAR;GAS COMBUSTIVEL;36032,76
2012;NOV;PARANÁ;REPAR;GAS COMBUSTIVEL;31193,136
2012;DEZ;PARANÁ;REPAR;GAS COMBUSTIVEL;36356,461
2012;JAN;RIO GRANDE DO SUL;RIOGRANDENSE;GAS COMBUSTIVEL;1975,468
2012;FEV;RIO GRANDE DO SUL;RIOGRANDENSE;GAS COMBUSTIVEL;1843,923
2012;MAR;RIO GRANDE DO SUL;RIOGRANDENSE;GAS COMBUSTIVEL;2092,816
2012;ABR;RIO GRANDE DO SUL;RIOGRANDENSE;GAS COMBUSTIVEL;1848,297
2012;MAI;RIO GRANDE DO SUL;RIOGRANDENSE;GAS COMBUSTIVEL;897,958
2012;JUN;RIO GRANDE DO SUL;RIOGRANDENSE;GAS COMBUSTIVEL;1715,297
2012;JUL;RIO GRANDE DO SUL;RIOGRANDENSE;GAS COMBUSTIVEL;2066,485
2012;AGO;RIO GRANDE DO SUL;RIOGRANDENSE;GAS COMBUSTIVEL;1897,19
2012;SET;RIO GRANDE DO SUL;RIOGRANDENSE;GAS COMBUSTIVEL;1797,465
2012;OUT;RIO GRANDE DO SUL;RIOGRANDENSE;GAS COMBUSTIVEL;1934,168
2012;NOV;RIO GRANDE DO SUL;RIOGRANDENSE;GAS COMBUSTIVEL;1777,505
2012;DEZ;RIO GRANDE DO SUL;RIOGRANDENSE;GAS COMBUSTIVEL;1784,896
2012;JAN;RIO GRANDE DO SUL;REFAP;GAS COMBUSTIVEL;22362,804
2012;FEV;RIO GRANDE DO SUL;REFAP;GAS COMBUSTIVEL;20356,572
2012;MAR;RIO GRANDE DO SUL;REFAP;GAS COMBUSTIVEL;24551,798
2012;ABR;RIO GRANDE DO SUL;REFAP;GAS COMBUSTIVEL;22600,76
2012;MAI;RIO GRANDE DO SUL;REFAP;GAS COMBUSTIVEL;23684,421
2012;JUN;RIO GRANDE DO SUL;REFAP;GAS COMBUSTIVEL;25661,649
2012;JUL;RIO GRANDE DO SUL;REFAP;GAS COMBUSTIVEL;25678,915
2012;AGO;RIO GRANDE DO SUL;REFAP;GAS COMBUSTIVEL;19327,352
2012;SET;RIO GRANDE DO SUL;REFAP;GAS COMBUSTIVEL;20764,816
2012;OUT;RIO GRANDE DO SUL;REFAP;GAS COMBUSTIVEL;11703,734
2012;NOV;RIO GRANDE DO SUL;REFAP;GAS COMBUSTIVEL;7780,031
2012;DEZ;RIO GRANDE DO SUL;REFAP;GAS COMBUSTIVEL;19604,058
2013;JAN;AMAZONAS;REMAN;GAS COMBUSTIVEL;261,533
2013;FEV;AMAZONAS;REMAN;GAS COMBUSTIVEL;225,482
2013;MAR;AMAZONAS;REMAN;GAS COMBUSTIVEL;209,993
2013;ABR;AMAZONAS;REMAN;GAS COMBUSTIVEL;199,167
2013;MAI;AMAZONAS;REMAN;GAS COMBUSTIVEL;218,134
2013;JUN;AMAZONAS;REMAN;GAS COMBUSTIVEL;249,103
2013;JUL;AMAZONAS;REMAN;GAS COMBUSTIVEL;250,122
2013;AGO;AMAZONAS;REMAN;GAS COMBUSTIVEL;210,407
2013;SET;AMAZONAS;REMAN;GAS COMBUSTIVEL;136,994
2013;OUT;AMAZONAS;REMAN;GAS COMBUSTIVEL;116,019
2013;NOV;AMAZONAS;REMAN;GAS COMBUSTIVEL;178,96
2013;DEZ;AMAZONAS;REMAN;GAS COMBUSTIVEL;109,464
2013;JAN;CEARÁ;LUBNOR;GAS COMBUSTIVEL;0
2013;FEV;CEARÁ;LUBNOR;GAS COMBUSTIVEL;0
2013;MAR;CEARÁ;LUBNOR;GAS COMBUSTIVEL;0
2013;ABR;CEARÁ;LUBNOR;GAS COMBUSTIVEL;0
2013;MAI;CEARÁ;LUBNOR;GAS COMBUSTIVEL;0
2013;JUN;CEARÁ;LUBNOR;GAS COMBUSTIVEL;0
2013;JUL;CEARÁ;LUBNOR;GAS COMBUSTIVEL;0
2013;AGO;CEARÁ;LUBNOR;GAS COMBUSTIVEL;0
2013;SET;CEARÁ;LUBNOR;GAS COMBUSTIVEL;0
2013;OUT;CEARÁ;LUBNOR;GAS COMBUSTIVEL;0
2013;NOV;CEARÁ;LUBNOR;GAS COMBUSTIVEL;0
2013;DEZ;CEARÁ;LUBNOR;GAS COMBUSTIVEL;0
2013;JAN;PERNAMBUCO;RNEST;GAS COMBUSTIVEL;0
2013;FEV;PERNAMBUCO;RNEST;GAS COMBUSTIVEL;0
2013;MAR;PERNAMBUCO;RNEST;GAS COMBUSTIVEL;0
2013;ABR;PERNAMBUCO;RNEST;GAS COMBUSTIVEL;0
2013;MAI;PERNAMBUCO;RNEST;GAS COMBUSTIVEL;0
2013;JUN;PERNAMBUCO;RNEST;GAS COMBUSTIVEL;0
2013;JUL;PERNAMBUCO;RNEST;GAS COMBUSTIVEL;0
2013;AGO;PERNAMBUCO;RNEST;GAS COMBUSTIVEL;0
2013;SET;PERNAMBUCO;RNEST;GAS COMBUSTIVEL;0
2013;OUT;PERNAMBUCO;RNEST;GAS COMBUSTIVEL;0
2013;NOV;PERNAMBUCO;RNEST;GAS COMBUSTIVEL;0
2013;DEZ;PERNAMBUCO;RNEST;GAS COMBUSTIVEL;0
2013;JAN;BAHIA;RLAM (ATUALMENTE MATARIPE);GAS COMBUSTIVEL;32924,434
2013;FEV;BAHIA;RLAM (ATUALMENTE MATARIPE);GAS COMBUSTIVEL;25937,989
2013;MAR;BAHIA;RLAM (ATUALMENTE MATARIPE);GAS COMBUSTIVEL;27809,804
2013;ABR;BAHIA;RLAM (ATUALMENTE MATARIPE);GAS COMBUSTIVEL;25817,376
2013;MAI;BAHIA;RLAM (ATUALMENTE MATARIPE);GAS COMBUSTIVEL;29670,514
2013;JUN;BAHIA;RLAM (ATUALMENTE MATARIPE);GAS COMBUSTIVEL;33582,284
2013;JUL;BAHIA;RLAM (ATUALMENTE MATARIPE);GAS COMBUSTIVEL;31661,173
2013;AGO;BAHIA;RLAM (ATUALMENTE MATARIPE);GAS COMBUSTIVEL;32926,636
2013;SET;BAHIA;RLAM (ATUALMENTE MATARIPE);GAS COMBUSTIVEL;26340,862
2013;OUT;BAHIA;RLAM (ATUALMENTE MATARIPE);GAS COMBUSTIVEL;29560,483
2013;NOV;BAHIA;RLAM (ATUALMENTE MATARIPE);GAS COMBUSTIVEL;33273,454
2013;DEZ;BAHIA;RLAM (ATUALMENTE MATARIPE);GAS COMBUSTIVEL;22364,692
2013;JAN;MINAS GERAIS;REGAP;GAS COMBUSTIVEL;18467,228
2013;FEV;MINAS GERAIS;REGAP;GAS COMBUSTIVEL;17157,278
2013;MAR;MINAS GERAIS;REGAP;GAS COMBUSTIVEL;20210,182
2013;ABR;MINAS GERAIS;REGAP;GAS COMBUSTIVEL;18657,487
2013;MAI;MINAS GERAIS;REGAP;GAS COMBUSTIVEL;18549,236
2013;JUN;MINAS GERAIS;REGAP;GAS COMBUSTIVEL;15361,838
2013;JUL;MINAS GERAIS;REGAP;GAS COMBUSTIVEL;19100,334
2013;AGO;MINAS GERAIS;REGAP;GAS COMBUSTIVEL;14138,271
2013;SET;MINAS GERAIS;REGAP;GAS COMBUSTIVEL;22411,291
2013;OUT;MINAS GERAIS;REGAP;GAS COMBUSTIVEL;23652,354
2013;NOV;MINAS GERAIS;REGAP;GAS COMBUSTIVEL;19464,451
2013;DEZ;MINAS GERAIS;REGAP;GAS COMBUSTIVEL;19024,886
2013;JAN;RIO DE JANEIRO;MANGUINHOS;GAS COMBUSTIVEL;0
2013;FEV;RIO DE JANEIRO;MANGUINHOS;GAS COMBUSTIVEL;0
2013;MAR;RIO DE JANEIRO;MANGUINHOS;GAS COMBUSTIVEL;0
2013;ABR;RIO DE JANEIRO;MANGUINHOS;GAS COMBUSTIVEL;0
2013;MAI;RIO DE JANEIRO;MANGUINHOS;GAS COMBUSTIVEL;0
2013;JUN;RIO DE JANEIRO;MANGUINHOS;GAS COMBUSTIVEL;0
2013;JUL;RIO DE JANEIRO;MANGUINHOS;GAS COMBUSTIVEL;0
2013;AGO;RIO DE JANEIRO;MANGUINHOS;GAS COMBUSTIVEL;0
2013;SET;RIO DE JANEIRO;MANGUINHOS;GAS COMBUSTIVEL;0
2013;OUT;RIO DE JANEIRO;MANGUINHOS;GAS COMBUSTIVEL;0
2013;NOV;RIO DE JANEIRO;MANGUINHOS;GAS COMBUSTIVEL;0
2013;JAN;RIO DE JANEIRO;REDUC;GAS COMBUSTIVEL;72671,185
2013;FEV;RIO DE JANEIRO;REDUC;GAS COMBUSTIVEL;30776,518
2013;MAR;RIO DE JANEIRO;REDUC;GAS COMBUSTIVEL;25790,462
2013;ABR;RIO DE JANEIRO;REDUC;GAS COMBUSTIVEL;30674,344
2013;MAI;RIO DE JANEIRO;REDUC;GAS COMBUSTIVEL;28751,688
2013;JUN;RIO DE JANEIRO;REDUC;GAS COMBUSTIVEL;34443,027
2013;JUL;RIO DE JANEIRO;REDUC;GAS COMBUSTIVEL;37591,965
2013;AGO;RIO DE JANEIRO;REDUC;GAS COMBUSTIVEL;26827,916
2013;SET;RIO DE JANEIRO;REDUC;GAS COMBUSTIVEL;25643,917
2013;OUT;RIO DE JANEIRO;REDUC;GAS COMBUSTIVEL;24999,834
2013;NOV;RIO DE JANEIRO;REDUC;GAS COMBUSTIVEL;47651,265
2013;DEZ;RIO DE JANEIRO;REDUC;GAS COMBUSTIVEL;25766,724
2013;JAN;SÃO PAULO;RPBC;GAS COMBUSTIVEL;52781,113
2013;FEV;SÃO PAULO;RPBC;GAS COMBUSTIVEL;47827,472
2013;MAR;SÃO PAULO;RPBC;GAS COMBUSTIVEL;50945,726
2013;ABR;SÃO PAULO;RPBC;GAS COMBUSTIVEL;52851,727
2013;MAI;SÃO PAULO;RPBC;GAS COMBUSTIVEL;52596,628
2013;JUN;SÃO PAULO;RPBC;GAS COMBUSTIVEL;48889,524
2013;JUL;SÃO PAULO;RPBC;GAS COMBUSTIVEL;52069,728
2013;AGO;SÃO PAULO;RPBC;GAS COMBUSTIVEL;55780,899
2013;SET;SÃO PAULO;RPBC;GAS COMBUSTIVEL;52886,067
2013;OUT;SÃO PAULO;RPBC;GAS COMBUSTIVEL;53580,673
2013;NOV;SÃO PAULO;RPBC;GAS COMBUSTIVEL;50955,149
2013;DEZ;SÃO PAULO;RPBC;GAS COMBUSTIVEL;48841,075
2013;JAN;SÃO PAULO;REVAP;GAS COMBUSTIVEL;54573,893
2013;FEV;SÃO PAULO;REVAP;GAS COMBUSTIVEL;47804,085
2013;MAR;SÃO PAULO;REVAP;GAS COMBUSTIVEL;55102,617
2013;ABR;SÃO PAULO;REVAP;GAS COMBUSTIVEL;53892,605
2013;MAI;SÃO PAULO;REVAP;GAS COMBUSTIVEL;55267,605
2013;JUN;SÃO PAULO;REVAP;GAS COMBUSTIVEL;56870,567
2013;JUL;SÃO PAULO;REVAP;GAS COMBUSTIVEL;60357,084
2013;AGO;SÃO PAULO;REVAP;GAS COMBUSTIVEL;48884,225
2013;SET;SÃO PAULO;REVAP;GAS COMBUSTIVEL;18865,505
2013;OUT;SÃO PAULO;REVAP;GAS COMBUSTIVEL;30341,757
2013;NOV;SÃO PAULO;REVAP;GAS COMBUSTIVEL;56333,03
2013;DEZ;SÃO PAULO;REVAP;GAS COMBUSTIVEL;26280,193
2013;JAN;SÃO PAULO;RECAP;GAS COMBUSTIVEL;13322,29829
2013;FEV;SÃO PAULO;RECAP;GAS COMBUSTIVEL;12759,21371
2013;MAR;SÃO PAULO;RECAP;GAS COMBUSTIVEL;13568,48357
2013;ABR;SÃO PAULO;RECAP;GAS COMBUSTIVEL;12085,246
2013;MAI;SÃO PAULO;RECAP;GAS COMBUSTIVEL;12677,97771
2013;JUN;SÃO PAULO;RECAP;GAS COMBUSTIVEL;12987,88943
2013;JUL;SÃO PAULO;RECAP;GAS COMBUSTIVEL;6449,732333
2013;AGO;SÃO PAULO;RECAP;GAS COMBUSTIVEL;14499,80733
2013;SET;SÃO PAULO;RECAP;GAS COMBUSTIVEL;13592,42
2013;OUT;SÃO PAULO;RECAP;GAS COMBUSTIVEL;14589,26867
2013;NOV;SÃO PAULO;RECAP;GAS COMBUSTIVEL;13240,12671
2013;DEZ;SÃO PAULO;RECAP;GAS COMBUSTIVEL;15926,96767
2013;JAN;SÃO PAULO;REPLAN;GAS COMBUSTIVEL;53929,146
2013;FEV;SÃO PAULO;REPLAN;GAS COMBUSTIVEL;50410,584
2013;MAR;SÃO PAULO;REPLAN;GAS COMBUSTIVEL;53244,151
2013;ABR;SÃO PAULO;REPLAN;GAS COMBUSTIVEL;48343,112
